Período;TimeKey;RegiaoID;InstituicaoID;Atendimentos_Vermelha;Atendimentos_Laranja;Atendimentos_Amarela;Atendimentos_Verde;Atendimentos_Azul;Atendimentos_Branca;Atendimentos_SemTriagem;TotalAtendimentos;Médicos;MedicosInternos;Enfermeiros;Despesa;NumDoentes;CustoMedio
2019-10;20191001;4;69;84;3838;19672;13866;115;802;40163;38377;0;0;0;0.0;0;0.0
2019-10;20191001;3;10;722;13444;59479;73563;5063;1692;54457;153963;866;614;1987;0.0;0;0.0
2019-10;20191001;3;3;644;12186;59049;46586;840;3692;0;122997;163;71;764;0.0;0;0.0
2019-10;20191001;3;32;366;14647;46938;69754;527;366;0;132598;0;0;0;0.0;0;0.0
2019-10;20191001;1;14;652;13092;71569;17865;2001;2551;20273;107730;743;441;1472;0.0;0;0.0
2019-10;20191001;2;38;238;6809;43472;27260;2661;2980;303;83420;0;0;0;0.0;0;0.0
2019-10;20191001;3;17;269;8474;38895;26527;574;2600;44520;77339;263;145;775;0.0;0;0.0
2019-10;20191001;3;28;579;22369;67619;116222;3895;4313;980;214997;386;250;1046;0.0;0;0.0
2019-10;20191001;1;2;587;19620;75919;45247;3108;27190;6820;171671;0;0;0;0.0;0;0.0
2019-10;20191001;1;31;713;14805;83177;80561;4455;0;1270;183711;503;252;863;0.0;0;0.0
2019-10;20191001;1;72;241;6938;52596;29354;816;2757;236;92702;0;0;0;0.0;0;0.0
2019-10;20191001;4;66;270;10271;48803;25332;1216;581;1939;86473;0;0;0;0.0;0;0.0
2019-10;20191001;5;13;857;39682;132557;115077;4446;10977;1904;303596;463;303;1603;0.0;0;0.0
2019-10;20191001;2;23;1097;25544;99924;41809;3293;1545;75470;173212;1030;618;2963;0.0;0;0.0
2019-10;20191001;2;35;99;2838;26611;22406;1103;1085;104;54142;161;67;480;0.0;0;0.0
2019-10;20191001;3;9;579;7788;58614;52355;2873;0;80742;122209;0;0;0;0.0;0;0.0
2019-10;20191001;3;16;211;6585;29077;37412;2659;1043;57363;76987;566;374;1444;0.0;0;0.0
2019-10;20191001;3;22;408;15154;65990;60148;1360;6126;364;149186;174;108;610;0.0;0;0.0
2019-10;20191001;3;27;617;12628;42116;73416;6267;1337;2088;136381;407;201;980;0.0;0;0.0
2019-10;20191001;1;21;256;10677;61144;35178;815;1752;7;109822;171;52;392;0.0;0;0.0
2019-10;20191001;1;7;769;18456;68734;48752;707;10342;12713;147760;296;146;690;0.0;0;0.0
2019-10;20191001;1;29;82;4403;23534;22805;989;529;0;52342;65;47;200;0.0;0;0.0
2019-10;20191001;1;53;283;10805;32459;18961;1499;1655;9138;65662;0;0;0;0.0;0;0.0
2019-09;20190901;3;10;655;12050;52965;65904;4491;1481;48213;137546;871;615;1990;0.0;0;0.0
2019-09;20190901;3;32;328;12906;41849;62069;469;320;0;117941;0;0;0;0.0;0;0.0
2019-09;20190901;1;12;848;18242;70554;30716;3804;1612;65357;125776;0;0;0;0.0;0;0.0
2019-09;20190901;1;14;588;11771;64322;15817;1787;2237;18200;96522;743;442;1471;0.0;0;0.0
2019-09;20190901;1;30;161;7961;44518;43507;1017;5794;555;102958;0;0;0;0.0;0;0.0
2019-09;20190901;1;31;627;13347;74608;71963;3909;0;1160;164454;503;252;989;0.0;0;0.0
2019-09;20190901;3;1;250;8446;42683;26382;927;2836;34683;81524;0;0;0;0.0;0;0.0
2019-09;20190901;3;25;299;11275;43639;40671;451;1607;202;97942;185;104;595;0.0;0;0.0
2019-09;20190901;1;21;232;9592;54354;31681;747;1595;7;98201;171;52;380;0.0;0;0.0
2019-09;20190901;1;2;526;17688;68289;40314;2669;23943;6061;153429;0;0;0;0.0;0;0.0
2019-09;20190901;1;29;73;3947;21061;20371;886;487;0;46825;64;48;199;0.0;0;0.0
2019-09;20190901;4;69;77;2912;17294;13461;122;649;36206;34515;0;0;0;0.0;0;0.0
2019-09;20190901;4;73;228;6509;28079;30067;848;2024;0;67755;0;0;0;0.0;0;0.0
2019-09;20190901;2;8;90;2357;28849;7234;56;1236;12810;39822;117;79;403;0.0;0;0.0
2019-09;20190901;2;23;981;22855;89408;37408;2946;1383;67085;154981;1032;624;2932;0.0;0;0.0
2019-09;20190901;2;5;404;12878;53686;32751;1638;5236;12828;106593;351;196;937;0.0;0;0.0
2019-09;20190901;2;38;214;6105;38990;24391;2382;2749;275;74831;0;0;0;0.0;0;0.0
2019-09;20190901;3;16;188;5952;26181;33110;2361;939;50884;68731;565;376;1436;0.0;0;0.0
2019-09;20190901;3;17;243;7631;34843;23896;520;2346;39433;69479;265;147;773;0.0;0;0.0
2019-09;20190901;3;27;554;11394;37685;66024;5550;1186;1947;122393;404;203;984;0.0;0;0.0
2019-09;20190901;4;66;245;9203;43674;22646;1101;515;1709;77384;0;0;0;0.0;0;0.0
2019-09;20190901;2;35;93;2534;23632;20113;1018;972;95;48362;159;67;472;0.0;0;0.0
2019-09;20190901;3;28;511;19963;60518;102990;3396;3823;893;191201;389;251;1031;0.0;0;0.0
2019-09;20190901;1;7;676;16631;61466;43621;638;9365;11435;132397;294;149;691;0.0;0;0.0
2019-09;20190901;5;13;765;35755;119308;103512;3925;9837;1476;273102;466;304;1584;0.0;0;0.0
2019-09;20190901;2;15;520;11653;63940;56537;3048;3444;0;139142;250;131;837;0.0;0;0.0
2019-09;20190901;2;20;499;14375;71335;36077;1394;5177;286;128857;278;132;747;0.0;0;0.0
2019-09;20190901;3;9;519;7015;52180;46905;2543;0;71290;109162;0;0;0;0.0;0;0.0
2019-09;20190901;3;22;370;13668;59131;53060;1201;5372;307;132802;173;110;611;0.0;0;0.0
2019-09;20190901;3;3;567;10852;52705;41650;766;3366;0;109906;165;71;768;0.0;0;0.0
2019-09;20190901;3;33;363;12505;55412;76919;1020;495;134;146714;0;0;0;0.0;0;0.0
2019-09;20190901;1;53;257;9712;29029;16961;1301;1504;8196;58764;0;0;0;0.0;0;0.0
2019-09;20190901;1;64;346;13581;63141;45144;562;1310;547;124084;0;0;0;0.0;0;0.0
2019-09;20190901;1;72;213;6299;47200;26196;732;2538;223;83178;0;0;0;0.0;0;0.0
2019-08;20190801;5;13;693;31758;105622;91776;3375;8692;1284;241916;457;310;1595;0.0;0;0.0
2019-08;20190801;2;20;443;12838;63341;32109;1226;4537;266;114494;269;135;734;0.0;0;0.0
2019-08;20190801;3;1;220;7495;37682;23419;830;2520;30885;72166;0;0;0;0.0;0;0.0
2019-08;20190801;3;9;466;6308;46085;41830;2278;0;63866;96967;0;0;0;0.0;0;0.0
2019-08;20190801;3;17;217;6847;30872;21078;464;2070;35216;61548;259;151;771;0.0;0;0.0
2019-08;20190801;1;14;531;10559;57062;14055;1574;1941;16114;85722;728;457;1468;0.0;0;0.0
2019-08;20190801;1;7;611;14836;54791;39063;562;8436;10145;118299;281;150;690;0.0;0;0.0
2019-08;20190801;1;29;63;3540;18775;18229;792;428;0;41827;62;48;195;0.0;0;0.0
2019-08;20190801;4;69;68;3073;15750;11101;92;642;32336;30726;0;0;0;0.0;0;0.0
2019-08;20190801;2;8;83;2108;25631;6565;52;1089;11684;35528;117;81;401;0.0;0;0.0
2019-08;20190801;3;28;452;17922;53624;91213;3045;3381;839;169637;382;261;1030;0.0;0;0.0
2019-08;20190801;1;30;149;7230;39609;38659;897;5106;505;91650;0;0;0;0.0;0;0.0
2019-08;20190801;1;53;227;8733;25741;14876;1107;1371;7274;52055;0;0;0;0.0;0;0.0
2019-08;20190801;2;15;465;10323;56770;50140;2731;3112;0;123541;235;139;833;0.0;0;0.0
2019-08;20190801;2;38;194;5535;34729;21976;2114;2548;247;67096;0;0;0;0.0;0;0.0
2019-08;20190801;3;22;328;12281;52623;47048;1070;4785;268;118135;166;115;611;0.0;0;0.0
2019-08;20190801;3;32;295;11313;37071;55031;397;255;0;104362;0;0;0;0.0;0;0.0
2019-08;20190801;3;27;496;10223;33397;58299;4847;1074;1814;108336;402;204;979;0.0;0;0.0
2019-08;20190801;1;21;213;8629;48788;28084;677;1434;7;87825;167;56;391;0.0;0;0.0
2019-08;20190801;1;2;470;15784;60616;35644;2262;21468;5404;136244;0;0;0;0.0;0;0.0
2019-08;20190801;1;72;192;5673;42635;23502;625;2270;207;74897;0;0;0;0.0;0;0.0
2019-08;20190801;2;5;352;11523;47830;29242;1461;4669;11304;95077;340;208;935;0.0;0;0.0
2019-08;20190801;2;35;87;2265;20960;18037;897;865;81;43111;159;68;470;0.0;0;0.0
2019-08;20190801;3;16;173;5375;23233;29241;2054;835;45382;60911;564;385;1393;0.0;0;0.0
2019-08;20190801;3;10;589;10783;47017;58397;3986;1296;42888;122068;871;623;1969;0.0;0;0.0
2019-08;20190801;3;33;325;11162;49164;68710;890;428;84;130679;0;0;0;0.0;0;0.0
2019-08;20190801;3;25;269;10065;38664;36313;410;1430;188;87151;177;109;597;0.0;0;0.0
2019-08;20190801;1;12;744;16243;62683;27026;3321;1396;58187;111413;0;0;0;0.0;0;0.0
2019-08;20190801;1;64;314;12354;56420;39804;455;1133;429;110480;0;0;0;0.0;0;0.0
2019-08;20190801;4;66;228;8165;38820;20521;992;462;1515;69188;0;0;0;0.0;0;0.0
2019-08;20190801;4;73;204;5858;25046;26766;737;1804;0;60415;0;0;0;0.0;0;0.0
2019-08;20190801;2;23;887;20429;79279;33349;2601;1154;59974;137699;1030;635;2909;0.0;0;0.0
2019-08;20190801;3;3;513;9762;47226;37228;692;2744;0;98165;160;75;766;0.0;0;0.0
2019-08;20190801;1;31;570;11923;66790;64012;3468;0;1049;146763;0;0;0;0.0;0;0.0
2019-07;20190701;4;73;186;5215;21766;23555;642;1581;0;52945;0;0;0;0.0;0;0.0
2019-07;20190701;3;1;204;6558;32646;20615;714;2236;27756;62973;0;0;0;0.0;0;0.0
2019-07;20190701;3;3;454;8593;41326;32493;604;2400;0;85870;157;76;758;0.0;0;0.0
2019-07;20190701;3;25;240;8925;33856;32055;365;1259;171;76700;176;111;590;0.0;0;0.0
2019-07;20190701;1;14;478;9349;49648;11988;1383;1692;13753;74538;718;474;1467;0.0;0;0.0
2019-07;20190701;1;7;536;13012;48044;34514;489;7377;8719;103972;279;155;668;0.0;0;0.0
2019-07;20190701;5;13;598;27101;89063;79136;2894;7544;1047;206336;455;316;1593;0.0;0;0.0
2019-07;20190701;2;8;72;1835;22122;5881;49;957;10486;30916;111;87;401;0.0;0;0.0
2019-07;20190701;2;5;307;10179;41481;25640;1233;4063;9675;82903;338;209;916;0.0;0;0.0
2019-07;20190701;3;33;291;9992;43467;60856;764;357;73;115727;0;0;0;0.0;0;0.0
2019-07;20190701;3;27;420;9046;29341;50542;4238;943;1669;94530;392;214;970;0.0;0;0.0
2019-07;20190701;1;64;281;10893;48853;33653;386;963;394;95029;0;0;0;0.0;0;0.0
2019-07;20190701;1;72;174;4861;36727;20182;558;1974;188;64476;0;0;0;0.0;0;0.0
2019-07;20190701;2;15;406;9031;49223;43613;2381;2710;0;107364;232;142;829;0.0;0;0.0
2019-07;20190701;2;20;387;11341;55431;28210;1033;3934;233;100336;268;137;723;0.0;0;0.0
2019-07;20190701;2;23;780;18024;69010;29050;2257;929;53358;120050;1016;666;2908;0.0;0;0.0
2019-07;20190701;2;38;176;4849;29889;19308;1812;2293;222;58327;0;0;0;0.0;0;0.0
2019-07;20190701;2;35;78;1974;18213;15847;786;753;72;37651;157;69;467;0.0;0;0.0
2019-07;20190701;1;21;192;7710;43342;24764;589;1253;6;77850;169;57;392;0.0;0;0.0
2019-07;20190701;1;2;411;13875;52837;31194;1867;19333;4594;119517;0;0;0;0.0;0;0.0
2019-07;20190701;1;53;209;7769;22625;12791;909;1199;6299;45502;0;0;0;0.0;0;0.0
2019-07;20190701;4;66;205;7172;34211;18554;893;401;886;61436;0;0;0;0.0;0;0.0
2019-07;20190701;1;31;489;10550;58289;56056;3007;0;838;128391;0;0;0;0.0;0;0.0
2019-07;20190701;4;69;58;2628;13471;9495;79;549;27831;26280;0;0;0;0.0;0;0.0
2019-07;20190701;3;9;414;5596;40226;36477;1977;0;57558;84690;0;0;0;0.0;0;0.0
2019-07;20190701;3;16;152;4835;20343;25546;1804;726;40633;53406;546;410;1389;0.0;0;0.0
2019-07;20190701;3;17;199;6070;26736;18241;407;1801;31439;53454;254;155;771;0.0;0;0.0
2019-07;20190701;3;22;289;10831;45752;41035;926;4083;218;102916;163;117;604;0.0;0;0.0
2019-07;20190701;3;10;508;9679;41304;50569;3479;1113;38329;106652;863;641;1963;0.0;0;0.0
2019-07;20190701;3;32;259;10103;32790;48591;338;185;0;92266;0;0;0;0.0;0;0.0
2019-07;20190701;3;28;395;16017;47385;80680;2634;2767;413;149878;375;271;1013;0.0;0;0.0
2019-07;20190701;1;12;661;14247;54786;23213;2787;1219;52200;96913;0;0;0;0.0;0;0.0
2019-07;20190701;1;30;130;6484;34766;34206;785;4447;464;80818;0;0;0;0.0;0;0.0
2019-07;20190701;1;29;56;3160;16468;16098;687;374;0;36843;63;48;191;0.0;0;0.0
2019-06;20190601;4;73;164;4521;18595;20097;552;1357;0;45286;0;0;0;0.0;0;0.0
2019-06;20190601;3;10;426;8340;35519;42960;2926;948;32971;91119;839;672;1962;0.0;0;0.0
2019-06;20190601;3;32;227;8891;28084;41803;285;141;0;79431;0;0;0;0.0;0;0.0
2019-06;20190601;1;12;556;12206;46515;19605;2337;1047;45689;82266;0;0;0;0.0;0;0.0
2019-06;20190601;1;21;159;6613;37231;21269;497;1058;6;66827;170;57;393;0.0;0;0.0
2019-06;20190601;1;31;413;8999;49940;47727;2513;0;678;109592;0;0;0;0.0;0;0.0
2019-06;20190601;1;72;145;4143;31336;17439;492;1646;143;55201;0;0;0;0.0;0;0.0
2019-06;20190601;5;13;522;23047;74633;67050;2237;6339;898;173828;454;323;1589;0.0;0;0.0
2019-06;20190601;2;20;324;9737;47025;24174;881;3348;200;85489;268;139;724;0.0;0;0.0
2019-06;20190601;3;16;170;4520;16252;19859;1313;620;37972;42734;547;418;1390;0.0;0;0.0
2019-06;20190601;3;17;180;5291;22703;15387;367;1495;27478;45423;255;156;771;0.0;0;0.0
2019-06;20190601;3;22;249;9418;39249;35348;784;3319;177;88367;165;120;594;0.0;0;0.0
2019-06;20190601;1;7;472;11268;40982;29417;382;6290;7177;88811;277;159;669;0.0;0;0.0
2019-06;20190601;1;53;182;6861;19308;10679;743;1050;5364;38823;0;0;0;0.0;0;0.0
2019-06;20190601;1;64;238;9252;41466;28503;327;819;335;80605;0;0;0;0.0;0;0.0
2019-06;20190601;4;66;180;6162;29476;16133;759;332;824;53042;0;0;0;0.0;0;0.0
2019-06;20190601;2;5;257;8790;35287;21667;980;3438;8442;70419;340;211;915;0.0;0;0.0
2019-06;20190601;1;30;110;5716;29543;29181;677;3815;398;69042;0;0;0;0.0;0;0.0
2019-06;20190601;2;15;338;7681;42016;37267;1979;2262;0;91543;234;144;826;0.0;0;0.0
2019-06;20190601;2;38;150;4231;25444;16541;1525;2037;195;49928;0;0;0;0.0;0;0.0
2019-06;20190601;1;2;369;11917;44804;26489;1568;16988;3940;102135;0;0;0;0.0;0;0.0
2019-06;20190601;1;29;43;2735;14223;13727;578;336;0;31642;64;48;190;0.0;0;0.0
2019-06;20190601;4;69;49;2236;11461;8078;67;467;23625;22358;0;0;0;0.0;0;0.0
2019-06;20190601;2;8;65;1548;18734;5060;47;779;9173;26233;111;87;404;0.0;0;0.0
2019-06;20190601;2;23;663;15475;58723;24878;1857;747;46394;102343;1020;686;2912;0.0;0;0.0
2019-06;20190601;2;35;65;1658;15608;13680;659;662;65;32332;156;71;468;0.0;0;0.0
2019-06;20190601;3;1;176;5586;27888;17687;595;1943;24216;53875;0;0;0;0.0;0;0.0
2019-06;20190601;3;9;360;4786;34221;31087;1758;0;50084;72212;0;0;0;0.0;0;0.0
2019-06;20190601;3;3;390;7475;35564;27803;485;2047;0;73764;159;79;759;0.0;0;0.0
2019-06;20190601;3;33;264;8659;37280;52526;634;301;66;99664;0;0;0;0.0;0;0.0
2019-06;20190601;3;25;199;7754;28958;27664;324;1079;170;65978;177;113;594;0.0;0;0.0
2019-06;20190601;3;28;347;14028;40603;69434;2186;2344;343;128942;379;275;1008;0.0;0;0.0
2019-06;20190601;3;27;362;7773;25125;43077;3636;826;1293;80799;392;216;964;0.0;0;0.0
2019-06;20190601;1;14;436;8056;42001;10077;1200;1443;11559;63213;719;482;1474;0.0;0;0.0
2019-05;20190501;5;13;442;19248;61701;56461;1608;5187;778;144647;455;324;1570;0.0;0;0.0
2019-05;20190501;2;8;57;1310;15695;4258;42;661;7904;22023;112;90;398;0.0;0;0.0
2019-05;20190501;3;1;163;4665;23360;14863;503;1646;20648;45200;0;0;0;0.0;0;0.0
2019-05;20190501;3;22;212;8042;32938;29767;671;2774;150;74404;168;121;591;0.0;0;0.0
2019-05;20190501;3;3;349;6427;29816;23231;423;1647;0;61893;159;79;752;0.0;0;0.0
2019-05;20190501;1;64;199;7885;35040;23920;268;691;192;68003;0;0;0;0.0;0;0.0
2019-05;20190501;2;5;221;7506;29586;18220;836;2833;6804;59202;345;214;915;0.0;0;0.0
2019-05;20190501;3;9;296;4070;28611;25604;1515;0;42522;60096;0;0;0;0.0;0;0.0
2019-05;20190501;1;2;314;10112;37654;21799;1227;14534;3272;85640;0;0;0;0.0;0;0.0
2019-05;20190501;1;7;419;9520;34325;24790;319;5237;5875;74610;282;163;663;0.0;0;0.0
2019-05;20190501;4;66;160;5220;24887;13851;644;288;788;45050;0;0;0;0.0;0;0.0
2019-05;20190501;4;73;134;3856;15553;17046;476;1144;0;38209;0;0;0;0.0;0;0.0
2019-05;20190501;3;32;194;7598;23429;35218;234;116;0;66789;0;0;0;0.0;0;0.0
2019-05;20190501;3;33;225;7392;31159;44233;505;252;54;83766;0;0;0;0.0;0;0.0
2019-05;20190501;3;25;179;6571;24317;23248;266;927;162;55508;177;118;600;0.0;0;0.0
2019-05;20190501;3;28;298;12014;34058;57836;1826;1964;305;107996;380;277;1011;0.0;0;0.0
2019-05;20190501;1;53;161;5820;16123;8859;573;917;4449;32453;0;0;0;0.0;0;0.0
2019-05;20190501;4;69;55;1668;9363;7274;81;359;19716;18800;0;0;0;0.0;0;0.0
2019-05;20190501;2;15;297;6522;35139;31239;1606;1915;0;76718;238;148;826;0.0;0;0.0
2019-05;20190501;2;23;564;12976;48774;20753;1529;580;39510;85176;1025;694;2917;0.0;0;0.0
2019-05;20190501;3;27;307;6603;21157;36090;2959;715;1047;67831;392;219;967;0.0;0;0.0
2019-05;20190501;1;14;372;6819;34971;8309;1029;1230;9413;52730;722;486;1469;0.0;0;0.0
2019-05;20190501;1;31;355;7638;41610;40075;2062;0;550;91740;0;0;0;0.0;0;0.0
2019-05;20190501;2;20;273;8181;39068;20603;741;2830;177;71696;269;140;723;0.0;0;0.0
2019-05;20190501;2;38;135;3581;21242;14024;1273;1723;171;41978;0;0;0;0.0;0;0.0
2019-05;20190501;2;35;54;1408;12966;11550;553;557;56;27088;159;71;468;0.0;0;0.0
2019-05;20190501;3;16;143;3805;13681;16717;1105;522;31965;35973;552;421;1373;0.0;0;0.0
2019-05;20190501;3;17;158;4447;18882;12818;276;1248;23207;37829;255;157;768;0.0;0;0.0
2019-05;20190501;3;10;346;7041;29549;35586;2485;769;27723;75776;843;677;1959;0.0;0;0.0
2019-05;20190501;1;12;461;10307;38926;15932;1899;824;38686;68349;0;0;0;0.0;0;0.0
2019-05;20190501;1;21;141;5610;31302;17953;398;889;5;56293;170;57;389;0.0;0;0.0
2019-05;20190501;1;30;96;5014;24702;24455;574;3150;353;57991;0;0;0;0.0;0;0.0
2019-05;20190501;1;29;35;2362;11940;11521;458;280;0;26596;64;48;190;0.0;0;0.0
2019-05;20190501;1;72;126;3508;26538;14703;415;1340;126;46630;0;0;0;0.0;0;0.0
2019-04;20190401;4;73;112;3081;12206;13679;386;914;0;30378;0;0;0;0.0;0;0.0
2019-04;20190401;3;10;277;5684;23158;27928;1905;603;21936;59555;845;690;1939;0.0;0;0.0
2019-04;20190401;1;14;316;5424;27366;6599;841;958;7522;41504;724;488;1454;0.0;0;0.0
2019-04;20190401;1;7;357;7600;27061;19948;238;4144;4637;59348;282;164;662;0.0;0;0.0
2019-04;20190401;1;72;106;2788;21418;11724;322;1085;100;37443;0;0;0;0.0;0;0.0
2019-04;20190401;4;66;137;4146;19738;11187;509;229;758;35946;0;0;0;0.0;0;0.0
2019-04;20190401;2;8;48;1041;12373;3459;36;548;6332;17505;113;92;396;0.0;0;0.0
2019-04;20190401;3;25;155;5388;19603;18872;208;788;166;45014;179;120;601;0.0;0;0.0
2019-04;20190401;1;31;291;6046;33036;31557;1603;0;458;72533;0;0;0;0.0;0;0.0
2019-04;20190401;1;64;161;6417;27891;19193;220;551;173;54433;0;0;0;0.0;0;0.0
2019-04;20190401;5;13;344;15145;48828;45073;986;4132;604;114508;457;329;1569;0.0;0;0.0
2019-04;20190401;2;5;180;5998;23215;14492;627;2228;5390;46740;346;216;908;0.0;0;0.0
2019-04;20190401;3;22;180;6534;26306;23682;546;2194;122;59442;168;122;591;0.0;0;0.0
2019-04;20190401;3;3;285;5096;23538;18515;337;1336;0;49107;158;79;748;0.0;0;0.0
2019-04;20190401;3;32;163;6156;18396;28031;176;90;0;53012;0;0;0;0.0;0;0.0
2019-04;20190401;1;29;29;1988;9733;9039;355;226;0;21370;64;48;190;0.0;0;0.0
2019-04;20190401;4;69;33;1495;7664;5403;45;313;15896;14953;0;0;0;0.0;0;0.0
2019-04;20190401;2;15;237;5276;27820;24448;1269;1481;0;60531;241;151;824;0.0;0;0.0
2019-04;20190401;2;20;224;6609;30763;16634;605;2280;145;57115;269;143;722;0.0;0;0.0
2019-04;20190401;2;23;437;10202;38456;16404;1198;459;31533;67156;1025;711;2907;0.0;0;0.0
2019-04;20190401;2;38;103;2428;14390;9591;839;1176;127;28527;0;0;0;0.0;0;0.0
2019-04;20190401;2;35;44;1116;10283;9073;424;427;44;21367;160;72;468;0.0;0;0.0
2019-04;20190401;3;33;175;5962;24524;35306;401;195;44;66563;0;0;0;0.0;0;0.0
2019-04;20190401;3;27;255;5370;16741;28576;2341;591;722;53874;394;219;964;0.0;0;0.0
2019-04;20190401;1;30;75;4201;19617;19435;415;2491;312;46234;0;0;0;0.0;0;0.0
2019-04;20190401;3;1;136;3686;18458;11700;384;1296;16295;35660;0;0;0;0.0;0;0.0
2019-04;20190401;3;9;242;3251;22683;20028;1234;0;33916;47438;0;0;0;0.0;0;0.0
2019-04;20190401;3;16;114;3021;10861;13272;877;414;25379;28559;556;428;1361;0.0;0;0.0
2019-04;20190401;3;17;121;3566;15050;10021;211;989;18377;29958;256;160;757;0.0;0;0.0
2019-04;20190401;3;28;241;9749;27098;45899;1417;1516;259;85920;384;278;1009;0.0;0;0.0
2019-04;20190401;1;12;364;8158;30726;12140;1439;634;30734;53461;0;0;0;0.0;0;0.0
2019-04;20190401;1;21;114;4487;24898;14281;324;707;5;44811;170;61;393;0.0;0;0.0
2019-04;20190401;1;2;262;7999;29925;17248;939;11811;2610;68184;0;0;0;0.0;0;0.0
2019-04;20190401;1;53;142;4753;12795;6822;415;710;3537;25637;0;0;0;0.0;0;0.0
2019-03;20190301;2;20;183;4985;23348;12901;436;1635;106;43488;270;144;713;0.0;0;0.0
2019-03;20190301;2;23;334;7794;29078;12216;874;340;24467;50636;1026;719;2891;0.0;0;0.0
2019-03;20190301;2;35;34;853;7778;6963;323;309;34;16260;160;72;471;0.0;0;0.0
2019-03;20190301;3;1;102;2791;14007;9047;264;940;12603;27151;0;0;0;0.0;0;0.0
2019-03;20190301;3;16;87;2303;8281;10119;669;316;19350;21775;553;435;1362;0.0;0;0.0
2019-03;20190301;3;17;94;2704;11300;7401;150;759;14355;22408;256;164;754;0.0;0;0.0
2019-03;20190301;3;25;124;4149;14661;14286;152;603;100;33975;178;120;601;0.0;0;0.0
2019-03;20190301;1;31;212;4586;25157;23994;1222;0;394;55171;0;0;0;0.0;0;0.0
2019-03;20190301;1;29;23;1556;7385;6948;278;176;0;16366;63;50;188;0.0;0;0.0
2019-03;20190301;1;64;125;4876;21433;14831;158;432;113;41855;0;0;0;0.0;0;0.0
2019-03;20190301;1;72;83;2152;16596;9102;240;806;78;28979;0;0;0;0.0;0;0.0
2019-03;20190301;4;66;99;3193;15200;8888;386;199;686;27965;0;0;0;0.0;0;0.0
2019-03;20190301;4;69;25;1139;5840;4116;34;238;12341;11392;0;0;0;0.0;0;0.0
2019-03;20190301;3;10;217;4363;17530;20943;1348;421;16777;44822;849;699;1932;0.0;0;0.0
2019-03;20190301;3;32;134;4784;13764;21482;124;65;0;40353;0;0;0;0.0;0;0.0
2019-03;20190301;1;21;89;3517;19123;10956;246;523;4;34454;169;64;389;0.0;0;0.0
2019-03;20190301;1;14;250;4163;20578;4894;608;748;5595;31241;724;490;1452;0.0;0;0.0
2019-03;20190301;1;2;204;6081;22937;13232;694;9337;2021;52485;0;0;0;0.0;0;0.0
2019-03;20190301;4;73;93;2350;9326;10656;299;677;0;23401;0;0;0;0.0;0;0.0
2019-03;20190301;3;9;185;2491;17271;14641;942;0;26426;35530;0;0;0;0.0;0;0.0
2019-03;20190301;3;22;144;5024;20395;18309;423;1649;102;45944;166;130;589;0.0;0;0.0
2019-03;20190301;3;27;207;4109;12735;21694;1694;451;588;40890;394;223;957;0.0;0;0.0
2019-03;20190301;1;7;295;5860;20494;15626;178;3109;3440;45562;280;164;656;0.0;0;0.0
2019-03;20190301;5;13;267;11566;36864;34168;760;3072;486;86697;457;331;1568;0.0;0;0.0
2019-03;20190301;2;8;36;796;9283;2691;24;411;5074;13241;112;92;390;0.0;0;0.0
2019-03;20190301;2;15;187;4053;21189;18689;966;1097;0;46181;243;154;823;0.0;0;0.0
2019-03;20190301;3;3;220;3921;17972;14254;247;1065;0;37679;159;81;745;0.0;0;0.0
2019-03;20190301;2;5;131;4560;17554;11062;466;1594;3997;35367;342;220;900;0.0;0;0.0
2019-03;20190301;2;38;94;2191;12919;8656;765;1011;110;25636;0;0;0;0.0;0;0.0
2019-03;20190301;3;33;144;4640;18691;26917;290;140;29;50822;0;0;0;0.0;0;0.0
2019-03;20190301;3;28;168;7521;20590;35021;1077;1139;207;65516;387;284;1004;0.0;0;0.0
2019-03;20190301;1;12;282;6191;23005;8875;1024;487;24164;39864;0;0;0;0.0;0;0.0
2019-03;20190301;1;30;51;3392;14973;15011;331;1836;264;35594;0;0;0;0.0;0;0.0
2019-03;20190301;1;53;113;3610;9481;5253;300;514;2683;19271;0;0;0;0.0;0;0.0
2019-02;20190201;4;66;71;2180;10732;6436;259;153;139;19831;0;0;0;0.0;0;0.0
2019-02;20190201;2;23;221;5208;19107;7998;541;212;16941;33287;1025;727;2894;0.0;0;0.0
2019-02;20190201;2;5;89;3126;11887;7473;296;986;2602;23857;343;221;902;0.0;0;0.0
2019-02;20190201;3;17;65;1713;7361;4863;105;503;9683;14610;254;165;755;0.0;0;0.0
2019-02;20190201;3;10;145;2976;11706;13695;880;268;11291;29670;850;705;1940;0.0;0;0.0
2019-02;20190201;3;33;94;3210;12427;18014;168;91;18;34004;0;0;0;0.0;0;0.0
2019-02;20190201;3;27;151;2779;8545;14533;1053;291;416;27352;396;226;963;0.0;0;0.0
2019-02;20190201;1;14;166;2816;13450;3098;371;530;3629;20431;721;498;1452;0.0;0;0.0
2019-02;20190201;1;29;13;1080;4906;4700;173;113;0;10985;63;51;187;0.0;0;0.0
2019-02;20190201;1;53;87;2506;6089;3527;182;354;1797;12745;0;0;0;0.0;0;0.0
2019-02;20190201;4;69;17;767;3934;2772;23;160;8656;7673;0;0;0;0.0;0;0.0
2019-02;20190201;1;21;66;2413;12910;7567;166;343;2;23465;169;65;390;0.0;0;0.0
